epoch,accuracy,loss,val_accuracy,val_loss
435,0.97073174,0.011401536281038894,0.99029124,0.002301733256758471
436,0.97073174,0.010994454714286471,0.99029124,0.0023810651484770626
437,0.9756098,0.011045027531686284,0.99029124,0.002334036981462031
438,0.97317076,0.011720277436458074,0.99029124,0.0023665554692643216
439,0.97317076,0.011274328845568718,0.99029124,0.0026230573078031985
440,0.97317076,0.011641070835161728,0.99029124,0.0029656043848660277
441,0.9756098,0.010835105069152012,0.99029124,0.003126135463848963
442,0.9780488,0.010555491707835733,0.99029124,0.002946890739427916
443,0.9780488,0.010040169697121444,0.99029124,0.0024647615411718944
444,0.97317076,0.010581648087259608,0.99029124,0.0020599453811741713
445,0.97317076,0.011121109999693566,0.99029124,0.002312617421515277
446,0.9756098,0.010759403305334073,0.99029124,0.0023790515995430715
447,0.97317076,0.010860762211938513,0.99029124,0.0025285634142120633
448,0.97317076,0.01071185362880209,0.99029124,0.0024772014431327636
449,0.9756098,0.010779953080445255,0.99029124,0.002143788498145917
450,0.97317076,0.010081833388539962,0.99029124,0.002298356949784612
451,0.9756098,0.011673660402288434,0.99029124,0.001861079927427622
452,0.9780488,0.009757493784624186,1.0,0.0016161203795526339
453,0.96829265,0.012579172414517394,1.0,0.0016593920339341953
454,0.97317076,0.010117095760595076,0.99029124,0.002018853239613377
455,0.9780488,0.01027936343793621,0.99029124,0.0021393209557643484
456,0.97073174,0.010861690896179913,0.99029124,0.0023189420755037097
457,0.97317076,0.011063049686504754,0.99029124,0.002518223058341921
458,0.97073174,0.010928860969881231,0.99029124,0.0028176995284473344
459,0.9756098,0.010906722687295548,0.99029124,0.002902267337437647
460,0.9756098,0.01124362637489046,0.99029124,0.0025368481950757537
461,0.9756098,0.011201105193411023,0.99029124,0.0023434137773205013
462,0.97073174,0.01122029891618096,0.99029124,0.002562674380402596
463,0.9756098,0.011594101611280633,0.99029124,0.0023650514981675514
464,0.97317076,0.010554841221963259,0.99029124,0.0025806554209709945
465,0.97073174,0.011708929392980502,0.99029124,0.002671946957509612
466,0.9756098,0.010862707575320311,0.99029124,0.002516828402927715
467,0.97073174,0.011269006449920864,0.99029124,0.0022362828205534013
468,0.96585363,0.012675407613775261,0.99029124,0.002055298548177093
469,0.9780488,0.010477627747516125,0.99029124,0.002006937280773113
470,0.9756098,0.010394255493493558,0.99029124,0.0022050160421589753
471,0.9780488,0.009840806195137613,0.99029124,0.002173499133436742
472,0.97073174,0.01164268861363625,0.99029124,0.002126119851453447
473,0.97073174,0.01136843032961734,0.99029124,0.0020333136360102234
474,0.9756098,0.01068751808581022,0.99029124,0.0018396526327847222
475,0.9756098,0.010632011049005442,1.0,0.001749596134669066
476,0.97317076,0.0116955629335546,1.0,0.0016614982234687066
477,0.9756098,0.010190478332266892,1.0,0.0016862369104044385
478,0.97073174,0.011562125257957476,0.99029124,0.0020501959448153586
479,0.97073174,0.010338801756450088,0.99029124,0.0021340319327614495
480,0.9756098,0.010780886858566834,0.99029124,0.0024036656640180685
481,0.96829265,0.012061021590630933,0.99029124,0.0027873678857944363
482,0.97317076,0.011879361893700594,0.99029124,0.003127902954589639
483,0.97073174,0.012080939618299896,0.99029124,0.0030412235787789363
484,0.9756098,0.010425136639153097,0.99029124,0.002747505816638931
485,0.97317076,0.010483706517112385,0.99029124,0.0027149117867365136
486,0.97317076,0.011555272441999078,0.99029124,0.0026480107212459524
487,0.9756098,0.00991182817038285,0.99029124,0.002689449349277002
488,0.9756098,0.010751264790930535,0.99029124,0.002497165498478582
489,0.97073174,0.01095053997024235,0.99029124,0.0023538755067597024
490,0.97317076,0.011414011656775185,0.99029124,0.0022064961105340967
491,0.97317076,0.011653349806182654,0.99029124,0.0023008850307059156
492,0.9756098,0.010502751094108823,0.99029124,0.0021474878949359582
493,0.97073174,0.012149155667873678,0.99029124,0.002219187801034705
494,0.9756098,0.01147545891190686,0.99029124,0.002059617131644435
495,0.97317076,0.011038587437857442,0.99029124,0.0019902525755330397
496,0.9756098,0.010016709773392394,0.99029124,0.002040421647003861
497,0.97317076,0.011941020278666146,1.0,0.0016316898497447678
498,0.9756098,0.011171634382463241,1.0,0.0016063672535062668
499,0.9780488,0.009724807191182995,1.0,0.0017672292074387512
